Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779881417,75,,Aggregated,60.100000,0.000000,10,12,13,15,19,27,50,83,180,210,210,3818,0,10,13.201547429739923,5.204832996241748,214.965499995742,40.60921948664222
1779881418,75,,Aggregated,59.500000,0.000000,10,12,13,15,19,27,49,83,180,210,210,3876,0,10,13.147975136692923,5.204832996241748,214.965499995742,40.58101135190918
1779881419,75,,Aggregated,59.100000,0.000000,10,12,13,15,19,27,49,82,180,210,210,3938,0,10,13.105284917918485,5.204832996241748,214.965499995742,40.58430675469781
1779881420,75,,Aggregated,59.700000,0.000000,10,12,13,15,19,26,49,82,180,210,210,3990,0,10,13.083379450828925,5.204832996241748,214.965499995742,40.555889724310774
1779881421,75,,Aggregated,60.400000,0.000000,10,12,13,15,19,27,48,78,180,210,210,4059,0,10,13.099018243829754,5.204832996241748,214.965499995742,40.510224193151025
1779881422,75,,Aggregated,59.900000,0.000000,10,12,13,15,19,27,47,77,180,210,210,4124,0,10,13.064950212300653,5.204832996241748,214.965499995742,40.4672647914646
1779881423,75,,Aggregated,60.000000,0.000000,10,12,13,15,19,26,46,77,180,210,210,4184,0,10,13.033149560847946,5.204832996241748,214.965499995742,40.52413957934991
1779881424,75,,Aggregated,61.000000,0.000000,10,12,14,15,19,28,62,110,220,280,280,4241,0,10,13.854150723306248,5.204832996241748,280.52854200359434,40.475123791558595
1779881425,75,,Aggregated,59.900000,0.000000,10,12,13,15,19,28,59,110,220,280,280,4305,0,10,13.801656428024954,5.204832996241748,280.52854200359434,40.46689895470383
1779881426,75,,Aggregated,60.300000,0.000000,10,12,13,15,19,28,58,110,220,280,280,4357,0,10,13.758150419928226,5.204832996241748,280.52854200359434,40.51411521689236
1779881427,75,,Aggregated,60.000000,0.000000,10,12,13,15,19,28,58,110,220,280,280,4418,0,10,13.77018303139901,5.204832996241748,280.52854200359434,40.5636034404708
1779881428,75,,Aggregated,60.300000,0.000000,10,12,13,15,19,28,57,110,220,280,280,4468,0,10,13.725551581153267,5.204832996241748,280.52854200359434,40.53245299910474
1779881429,75,,Aggregated,59.700000,0.000000,10,12,13,15,19,28,57,100,220,280,280,4535,0,10,13.676260860779044,5.204832996241748,280.52854200359434,40.51642778390298
1779881430,75,,Aggregated,59.800000,0.000000,10,12,13,15,19,28,58,100,220,280,280,4598,0,10,13.686322804402206,5.204832996241748,280.52854200359434,40.48999565028273
1779881431,75,,Aggregated,58.700000,0.000000,10,12,13,15,19,28,57,100,220,280,280,4657,0,10,13.65411659193051,5.204832996241748,280.52854200359434,40.4928065278076
1779881432,75,,Aggregated,59.500000,0.000000,10,12,13,15,19,27,56,100,220,280,280,4715,0,10,13.602340555842916,5.204832996241748,280.52854200359434,40.53234358430541
